pd,in_degree_centrality,out_degree_centrality,load_centrality,eigenvector_centrality_numpy,closeness_centrality,betweenness_centrality_source,harmonic_centrality,pagerank,average_neighbor_degree,node_clique_number,hits_numpy
Z952,0.004297994269340974,0.0028653295128939827,1.28320249757601e-06,0.008901300005071071,0.2713576098758252,1.6813396350574547e-06,200.13333333333347,0.0005439335287972563,105.0,5,0.0002809630093807171
C642,0.0014326647564469914,0.0014326647564469914,0.0,0.00020827094933811998,0.21399362623091392,0.0,155.31666666666547,0.0003530090551659736,68.0,3,0.00031429591648633666
C649,0.0057306590257879654,0.007163323782234957,0.0012571550211820024,0.007094602138441496,0.2868637590115866,0.0012662228453860476,214.36666666666758,0.0008489947091235568,74.4,5,0.001228066686647729
Z86718,0.0,0.0014326647564469914,0.0,-2.775405608484366e-18,0.0,0.0,0.0,0.00025548939263151077,35.0,2,5.9416936845525055e-05
N281,0.0014326647564469914,0.0,0.0,0.005857006037848188,0.2827330254663135,0.0,205.56666666666746,0.0003564634147813148,0.0,2,-0.0
R1011,0.0028653295128939827,0.0014326647564469914,0.0,0.007046174795668823,0.2652136639918442,0.0,194.3666666666666,0.00038972401851292826,22.0,3,3.464188478335557e-05
M316,0.0014326647564469914,0.0014326647564469914,0.0,0.005058140878118014,0.2589322877394058,0.0,189.41666666666623,0.0003675587576437252,57.0,2,0.00016758884789575554
C3492,0.014326647564469913,0.011461318051575931,0.001296139743198978,0.011061881879487836,0.29336395152347705,0.0012845572219360936,220.70000000000138,0.002481498146111836,39.25,7,0.003442824468814607
C01,0.008595988538681949,0.010028653295128939,0.0027061212264686448,0.004630756643201943,0.27545988057383597,0.0026919650485838567,204.81666666666695,0.001935097707347482,39.0,4,0.0023806543462304396
C9112,0.0014326647564469914,0.004297994269340974,0.0,0.0005821373029041203,0.23261056581790596,0.0,167.84999999999948,0.0007854060815974444,4.0,3,2.524832539235638e-05
T8611,0.0014326647564469914,0.0014326647564469914,0.0,0.0008080938670079911,0.23483119174456854,0.0,169.86666666666602,0.0004876189669127167,10.0,2,1.9799741609004924e-05
N201,0.004297994269340974,0.0028653295128939827,0.0012123865550133673,0.00275553662051028,0.26210513942720887,0.0012074599448650334,189.63333333333324,0.0008113937818577768,4.0,3,6.526557406477346e-06
I5021,0.0,0.0028653295128939827,0.0,-7.505333073614343e-19,0.0,0.0,0.0,0.00025548939263151077,42.0,3,0.00010334001698428901
E119,0.08595988538681948,0.09455587392550142,0.009288190727198917,0.17169654877825247,0.3712991295885819,0.00925093241669133,288.99999999999926,0.008871275154228319,33.378787878787875,19,0.010159417432978329
D320,0.0014326647564469914,0.0,0.0,0.002488387158979325,0.2672722590493684,0.0,195.3166666666667,0.0003517362804804388,0.0,2,-0.0
J029,0.0014326647564469914,0.0,0.0,0.00758072171423345,0.31263575836870383,0.0,230.36666666666903,0.0003336050807727735,0.0,2,-0.0
I714,0.0014326647564469914,0.0014326647564469914,0.0,0.005925905904290046,0.27530573402622893,0.0,200.6333333333338,0.0003195894854700248,83.0,2,0.00017732590988995227
K9423,0.0,0.0028653295128939827,0.0,-2.0097706456253105e-18,0.0,0.0,0.0,0.00025548939263151077,114.5,2,0.0003743084224363206
E1152,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233443,0.31196661173422385,0.0,229.86666666666903,0.0003336050807727735,229.0,2,0.0004491178055359745
D696,0.0028653295128939827,0.0014326647564469914,0.0,0.012466832888147166,0.3182220871312232,0.0,234.41666666666939,0.0005591392358241038,64.0,3,9.436406107408383e-05
C8590,0.004297994269340974,0.004297994269340974,0.0023822933324563313,0.005166467584691898,0.28470564045420776,0.0023822933324563313,211.45000000000076,0.0008323058082839659,62.333333333333336,3,0.0008328864322768087
N289,0.0014326647564469914,0.0,0.0,0.00642629700165285,0.27034603639878607,0.0,200.76666666666654,0.00032067623618986627,0.0,2,-0.0
S42201D,0.0014326647564469914,0.0014326647564469914,0.0,0.0009594355440910239,0.2375525575590879,0.0,171.3999999999993,0.0004148171907745684,6.0,2,1.2990391345941272e-05
J811,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233453,0.31196661173422385,0.0,229.86666666666903,0.0003336050807727735,229.0,2,0.0004491178055359745
R1031,0.0,0.004297994269340974,0.0,3.823827721682372e-19,0.0,0.0,0.0,0.00025548939263151077,130.66666666666666,4,0.0006746333803253375
D57219,0.0014326647564469914,0.0028653295128939827,0.0012045072414317603,0.00023229451574625402,0.22808129193549886,0.0012045072414317603,164.44999999999945,0.0006329676375068814,2.5,2,1.4532128287377014e-05
C3401,0.0,0.0014326647564469914,0.0,2.6886860868652324e-19,0.0,0.0,0.0,0.00025548939263151077,118.0,2,0.0003230800005289939
C562,0.004297994269340974,0.004297994269340974,0.0,0.00518971965297473,0.28193200384233297,0.0,209.95000000000059,0.000774039227539958,65.0,4,0.0010633384757043696
F419,0.010028653295128939,0.004297994269340974,0.0012093767551048652,0.03324053402954181,0.33421966488102656,0.0012081925679342767,247.50000000000242,0.0008743365624873903,40.666666666666664,7,0.00014690585382187363
I119,0.0014326647564469914,0.0014326647564469914,0.0,0.005857006037848194,0.282255505854774,0.0,205.23333333333412,0.00034203855447420024,118.0,3,0.00017402382635549663
N200,0.008595988538681949,0.008595988538681949,0.004109830641201785,0.01694494117115143,0.29961714172038434,0.003907246521528026,221.11666666666832,0.0014510273676713573,55.5,7,0.0006384215841464392
S0181XA,0.0,0.0014326647564469914,0.0,-1.8256552726937002e-19,0.0,0.0,0.0,0.00025548939263151077,42.0,2,8.824428666857195e-05
T82898A,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233451,0.31196661173422385,0.0,229.86666666666903,0.0006148215580813161,229.0,2,0.002095883092501213
C184,0.0,0.0014326647564469914,0.0,2.4214139755350276e-18,0.0,0.0,0.0,0.00025548939263151077,13.0,2,7.06889772829016e-05
L89613,0.0,0.0014326647564469914,0.0,1.0250849182748353e-18,0.0,0.0,0.0,0.00025548939263151077,15.0,2,5.072928576026154e-05
C19,0.0028653295128939827,0.004297994269340974,0.0,0.002648471499305547,0.2719576267025269,0.0,202.21666666666664,0.0006533634041182641,45.0,4,0.0009247539147996229
Z431,0.0014326647564469914,0.0,0.0,2.568478520038407e-18,0.0014326647564469914,0.0,1.0,0.00038216954981130273,0.0,2,-0.0
C641,0.0014326647564469914,0.0028653295128939827,0.00029084944481671344,0.007580721714233444,0.31196661173422385,0.0001792651064836671,229.86666666666903,0.0004585901817987919,117.0,3,0.0010577482995817605
N202,0.0014326647564469914,0.0,0.0,0.0004974400135945477,0.22146786113242858,0.0,159.44999999999953,0.0003895517037750612,0.0,2,-0.0
C7A8,0.008595988538681949,0.0028653295128939827,0.0035518575310479203,0.01538336405465014,0.3176057757939774,0.003551857531047921,235.66666666666939,0.0012875752366153443,130.5,4,0.0013523519665525892
E1140,0.0057306590257879654,0.008595988538681949,1.207571418935718e-05,0.018090360438388357,0.32113012187002027,1.081650090085648e-05,237.4166666666694,0.0006608172488781582,83.33333333333333,7,0.0011432957896882578
R262,0.03151862464183381,0.028653295128939826,0.006743183394623065,0.04890448831351338,0.3404645997957585,0.006298028237766718,257.0000000000023,0.007176190691074533,26.95,8,0.0047547383760191565
I428,0.0014326647564469914,0.0014326647564469914,0.0,0.004615810440978563,0.25464355419506784,0.0,186.74999999999926,0.00046624640535757744,48.0,2,0.00021541409232742387
I495,0.008595988538681949,0.010028653295128939,1.1130427503146611e-06,0.02851349133750559,0.2992526439810651,1.113042750314662e-06,221.1666666666683,0.000831750432705852,90.85714285714286,10,0.0018743058913141865
K769,0.0,0.0014326647564469914,0.0,-1.843917934278708e-18,0.0,0.0,0.0,0.00025548939263151077,229.0,2,0.00037426483794664536
G939,0.0,0.0014326647564469914,0.0,-1.2327394086719583e-18,0.0,0.0,0.0,0.00025548939263151077,4.0,2,7.651066572054328e-06
M7989,0.007163323782234957,0.0028653295128939827,0.001187758980872382,0.02524071611595099,0.32645742979752557,0.0011869373981630007,241.66666666666924,0.0008515988401533008,117.0,5,0.0003828221701206054
C155,0.004297994269340974,0.0057306590257879654,0.0001815331503756839,0.004519003134646225,0.28160924253283975,0.00017791465613731838,209.56666666666723,0.0013047561654728798,48.0,4,0.0018994417398564352
R1312,0.007163323782234957,0.007163323782234957,3.959722904066534e-05,0.009145368394132295,0.26972113306188106,3.861738559601685e-05,199.2500000000001,0.0011626759257811032,25.4,5,0.0005245053185380571
R600,0.008595988538681949,0.008595988538681949,4.6573507451761185e-06,0.032672245491216875,0.3050039347209368,4.959363978520126e-06,225.86666666666866,0.0007438249219580928,99.33333333333333,8,0.0009692659979067571
I82220,0.0014326647564469914,0.0014326647564469914,0.0,2.161629095641431e-06,0.1655354464013698,0.0,118.80714285714434,0.0005495094493572021,2.0,2,2.5594503567337697e-08
C718,0.0014326647564469914,0.0028653295128939827,0.0,0.0018775327168453742,0.26636239669998435,0.0,194.63333333333333,0.00033898189961207014,70.5,3,0.00044190612626182965
E1010,0.0014326647564469914,0.0,0.0,0.00758072171423345,0.31263575836870383,0.0,230.36666666666903,0.00034922821840102604,0.0,2,-0.0
G1221,0.0014326647564469914,0.0,0.0,0.002649996233611062,0.26174542018249386,0.0,188.14999999999986,0.00031900287770479364,0.0,2,-0.0
M25561,0.010028653295128939,0.0057306590257879654,0.00023772160327874126,0.02769270999331523,0.3284187895226109,0.000273293353026044,243.75000000000253,0.001083317340208153,97.75,6,0.0010922672560794463
S0101XA,0.0,0.004297994269340974,0.0,5.623272548821108e-19,0.0,0.0,0.0,0.00025548939263151077,7.333333333333333,2,1.6734515844628388e-05
C3402,0.0014326647564469914,0.0014326647564469914,0.0,0.002506140663062306,0.2718073738700945,0.0,201.71666666666664,0.00035616894758673897,118.0,2,0.00037692666728382604
M25551,0.010028653295128939,0.011461318051575931,0.0003578022905771946,0.027154752881506296,0.3428371754040913,0.0003791267956174762,253.08333333333553,0.001106445547046596,102.25,9,0.00159712187220605
C109,0.0014326647564469914,0.0,0.0,0.00013594167275535207,0.20802859775144686,0.0,150.5499999999988,0.0003758430305275132,0.0,2,-0.0
I255,0.0057306590257879654,0.0057306590257879654,6.30941957122614e-06,0.022689145178425615,0.3186342919072999,6.250142313589814e-06,235.75000000000276,0.0006303846297100323,59.75,5,0.00076360124200989
C9100,0.0014326647564469914,0.0014326647564469914,0.0,0.0025061406630623065,0.2718073738700945,0.0,201.71666666666664,0.0004568485025419676,118.0,2,0.0004846200007934908
C9102,0.0014326647564469914,0.0014326647564469914,0.0,-7.873369768075737e-19,0.0014326647564469914,0.0,1.0,0.001703262617543371,1.0,2,-0.0
S22070D,0.0014326647564469914,0.0,0.0,0.003494477272503095,0.2527659306012203,0.0,184.94999999999914,0.00032817180493205616,0.0,2,-0.0
E1142,0.0028653295128939827,0.0057306590257879654,0.0,0.011042107442631411,0.272862643763101,0.0,203.56666666666663,0.00041700331118856325,82.0,6,0.000489668064797507
C499,0.0028653295128939827,0.0014326647564469914,0.0,0.004383673379907674,0.28128721938528933,0.0,208.90000000000052,0.00045644138039316974,118.0,3,0.00037692666728382604
M1612,0.0014326647564469914,0.0014326647564469914,8.771731489436929e-05,0.005857006037848189,0.282255505854774,5.4471895296291816e-05,205.23333333333412,0.00032761369416708534,9.0,3,5.5005622779573e-06
M4726,0.0014326647564469914,0.0014326647564469914,0.0,0.004848474688233418,0.2734693422483997,0.0,198.0000000000005,0.00034198013594504675,70.0,2,0.00014124572681204132
C679,0.014326647564469913,0.010028653295128939,0.0027786595278639237,0.020131863565460366,0.3186342919072999,0.0027676662146872513,237.11666666666946,0.0021626310132937887,56.714285714285715,6,0.002857353370299008
I69320,0.0014326647564469914,0.0,0.0,0.0005793706216806659,0.23451394891410138,0.0,169.11666666666605,0.00034629876209767884,0.0,2,-0.0
K5090,0.0,0.0014326647564469914,0.0,1.1617913003526725e-18,0.0,0.0,0.0,0.00025548939263151077,2.0,2,1.4695320197065343e-07
M79602,0.0,0.0014326647564469914,0.0,2.904482696977474e-18,0.0,0.0,0.0,0.00025548939263151077,229.0,2,0.00037426483794664536
G4089,0.0028653295128939827,0.004297994269340974,0.0,0.01107519898673654,0.3157710826090315,0.0,232.86666666666923,0.0006152315233555599,116.0,4,0.0009791882933689413
C711,0.0028653295128939827,0.0014326647564469914,0.0,0.0026960425293358317,0.26723049793855025,0.0,195.8166666666667,0.0006278179789434705,8.0,3,7.705170932511114e-05
M546,0.0028653295128939827,0.0014326647564469914,0.0,0.003942557234651613,0.2567700139378241,0.0,187.39999999999947,0.0004075535493178419,70.0,3,0.00012359001096053622
C760,0.004297994269340974,0.0028653295128939827,0.00010140334000676926,0.005130469494796983,0.2820936621014169,6.560419100191356e-05,210.11666666666727,0.0005760484871551324,37.5,4,0.0002917204655178448
R911,0.011461318051575931,0.01862464183381089,0.0006693840862703635,0.029420473704415525,0.29852630261217905,0.0005932585547188303,221.95000000000164,0.000968244929324523,54.53846153846154,9,0.0017122380736331127
D72829,0.0014326647564469914,0.0,0.0,0.0058570060378481895,0.2827330254663135,0.0,205.56666666666746,0.00032761369416708534,0.0,2,-0.0
D420,0.0,0.0014326647564469914,0.0,1.5971646842777346e-18,0.0,0.0,0.0,0.00025548939263151077,68.0,2,0.0001934538617838365
I6523,0.004297994269340974,0.0028653295128939827,0.0,0.01649562218230475,0.28703112409852455,0.0,211.31666666666752,0.0005924169383698032,87.5,4,0.0003290291303542526
M86171,0.0014326647564469914,0.0,0.0,0.0007094541516692466,0.2392883482618436,0.0,172.81666666666598,0.0003327045469359265,0.0,2,-0.0
S2242XD,0.0014326647564469914,0.0,0.0,3.827291902388956e-18,0.0014326647564469914,0.0,1.0,0.00047265537636829633,0.0,2,-0.0
D6941,0.0014326647564469914,0.0014326647564469914,0.0,-2.298238613917333e-20,0.0014326647564469914,0.0,1.0,0.001703262617543371,1.0,2,-0.0
E2749,0.0,0.0014326647564469914,0.0,3.5621915796064035e-18,0.0,0.0,0.0,0.00025548939263151077,30.0,2,8.933272841916615e-05
L7622,0.0,0.0014326647564469914,0.0,2.7328901793603656e-18,0.0,0.0,0.0,0.00025548939263151077,229.0,2,0.0004491178055359745
L89312,0.0014326647564469914,0.0014326647564469914,0.0,0.0018775327168453785,0.26636239669998435,0.0,194.63333333333333,0.00033898189961207014,68.0,2,0.00022449708320452618
T8241XA,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233453,0.31196661173422385,0.0,229.86666666666903,0.0005835752828248112,229.0,2,0.0014222063841972526
E859,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233455,0.31196661173422385,0.0,229.86666666666903,0.0005523290075683065,229.0,2,0.001347353416607922
I358,0.0014326647564469914,0.0,0.0,0.005953905837036135,0.27168511968309483,0.0,199.63333333333347,0.000336359598017796,0.0,2,-0.0
T8242XA,0.0,0.0014326647564469914,0.0,-2.2002541072767514e-18,0.0,0.0,0.0,0.00025548939263151077,229.0,2,0.0004491178055359745
R0609,0.0014326647564469914,0.0057306590257879654,6.673943548994078e-07,0.0012537134465236991,0.2367523323892546,8.368010294320125e-07,170.96666666666596,0.00032156560175239276,70.75,5,0.00039777930445341074
M1711,0.0028653295128939827,0.0014326647564469914,0.0,0.0016819172288233446,0.24734607677469636,0.0,179.29999999999916,0.0005255163870331612,9.0,3,1.2223471728794002e-05
M25552,0.0057306590257879654,0.0057306590257879654,7.262671649133482e-06,0.02237035178376726,0.32645742979752557,4.688916591622686e-06,241.2500000000026,0.0006471489725822223,87.75,5,0.0008082454196278254
C3431,0.010028653295128939,0.010028653295128939,9.548263285143591e-06,0.00982195685418589,0.292840087324328,1.2645669255190837e-05,219.11666666666798,0.0020514941480436117,48.57142857142857,8,0.003741010858824022
D508,0.0014326647564469914,0.0,0.0,0.0025148650466942928,0.2452319237278606,0.0,178.3333333333325,0.0003351649024134042,0.0,2,-0.0
Z950,0.0014326647564469914,0.0014326647564469914,0.0,0.005953905837036132,0.27105859322582426,0.0,199.13333333333347,0.000336359598017796,92.0,2,0.00011328596173705783
S91302A,0.0,0.0014326647564469914,0.0,6.9693050440313775e-19,0.0,0.0,0.0,0.00025548939263151077,229.0,2,0.00037426483794664536
D591,0.0028653295128939827,0.0028653295128939827,0.0,0.0031655968784807566,0.2632270447859128,0.0,189.56666666666666,0.0005972542056141225,15.0,3,9.19577186522895e-05
T82855A,0.0014326647564469914,0.0,0.0,0.005925905904290049,0.2759373183142445,0.0,201.1333333333338,0.00034522952260543024,0.0,2,-0.0
D801,0.0057306590257879654,0.0028653295128939827,0.0012421795106181321,0.0011537476339273877,0.25126217911382587,0.0012474891770389092,181.73333333333255,0.0009338938720396858,6.5,3,2.7910032185383575e-05
C241,0.0014326647564469914,0.0014326647564469914,0.0,0.0025061406630623047,0.2718073738700945,0.0,201.71666666666664,0.0006582076124524231,118.0,2,0.0010230866683418145
R1084,0.0014326647564469914,0.0028653295128939827,0.0,0.002005807131023399,0.24847037712367226,0.0,179.8333333333324,0.00042644811426023035,125.5,3,0.0004227634766433431
K632,0.0028653295128939827,0.0014326647564469914,0.001183952510349307,0.00255010972941856,0.23316177568951232,0.001183952510349307,170.49999999999937,0.0006004616973490845,27.0,2,4.6796775332645794e-05
T8131XD,0.0014326647564469914,0.0,0.0,0.00022273354903429302,0.22833111122302654,0.0,164.53333333333276,0.0003922766413999526,0.0,2,-0.0
T8249XA,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233448,0.31196661173422385,0.0,229.86666666666903,0.0004585901817987919,229.0,2,0.0010479415462506065
C029,0.0028653295128939827,0.004297994269340974,0.0,0.0020134743896007322,0.2667957411631622,0.0,195.46666666666667,0.0006331451178456328,64.33333333333333,4,0.0005978041675109354
C23,0.0028653295128939827,0.0014326647564469914,0.001183952510349307,0.002506140663062306,0.27210804574384456,0.0011839525103493071,202.3833333333333,0.0006236747088011371,118.0,2,0.00037692666728382604
C185,0.0014326647564469914,0.0014326647564469914,0.0,0.0025061406630623017,0.2718073738700945,0.0,201.71666666666664,0.0004568485025419676,118.0,2,0.0004846200007934908
C187,0.0028653295128939827,0.004297994269340974,0.0,0.002893117043362555,0.2722586312699895,0.0,202.54999999999995,0.0005602655758381262,66.33333333333333,4,0.0006581781136471846
L89313,0.0,0.0014326647564469914,0.0,-7.377340574000657e-19,0.0,0.0,0.0,0.00025548939263151077,0.0,2,-0.0
M86671,0.0014326647564469914,0.0014326647564469914,0.0,0.0007094541516692464,0.2387051657956677,0.0,172.31666666666598,0.0003481475777968097,15.0,2,5.072928576026154e-05
N182,0.0,0.0014326647564469914,0.0,-1.8806495097645846e-18,0.0,0.0,0.0,0.00025548939263151077,25.0,2,4.444105257048991e-05
M069,0.0014326647564469914,0.0014326647564469914,0.0,0.0034944772725030958,0.2521636836006515,0.0,184.4499999999991,0.0004153906996927104,46.0,2,0.00015248689310527495
C8589,0.004297994269340974,0.0028653295128939827,0.0,0.007250249735862506,0.28922477760427456,0.0,214.33333333333437,0.0005866764874727034,93.0,4,0.0006948318296986016
T8781,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233446,0.31196661173422385,0.0,229.86666666666903,0.00034922821840102604,229.0,2,0.0004491178055359745
F319,0.0014326647564469914,0.0014326647564469914,0.0,0.0001233253396598325,0.1946089187914838,0.0,140.28333333333308,0.0003790787713742541,3.0,2,4.024011603676144e-06
C8339,0.0028653295128939827,0.004297994269340974,2.398051959619545e-06,0.0025926401097988543,0.27210804574384456,2.6721150407189223e-06,202.3833333333333,0.0005672875599438747,42.0,3,0.0005794924769550157
C50412,0.0057306590257879654,0.008595988538681949,4.322976466617626e-06,0.0034376662175706002,0.27576869209914295,6.075296460410792e-06,205.23333333333352,0.0010426117159552622,47.166666666666664,6,0.0014185790622795443
E538,0.0014326647564469914,0.0028653295128939827,0.0,0.004886111173913712,0.27438446553534357,0.0,198.76666666666722,0.00032959921287620394,38.5,3,0.00010278740797981248
D461,0.0014326647564469914,0.0014326647564469914,0.0,0.0006381255365603232,0.23261056581790596,0.0,167.76666666666608,0.0004563579450338795,10.0,2,3.6139732328634956e-05
D560,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233455,0.31196661173422385,0.0,229.86666666666903,0.0003336050807727735,229.0,2,0.0004491178055359745
L89153,0.004297994269340974,0.004297994269340974,0.0024294099936587373,0.004993223203508553,0.26694050282412973,0.0024189241745225386,195.91666666666669,0.0007211506239553633,25.0,2,0.00015899639026214197
Z4502,0.0830945558739255,0.06876790830945559,0.014913502225671426,0.15723430814176423,0.3652348527875806,0.015011086853875925,284.83333333333314,0.010612235464324332,37.5,19,0.012506997333750216
C8519,0.0014326647564469914,0.0014326647564469914,0.0,0.0024883871589793266,0.26665113642540433,0.0,194.81666666666666,0.0003517362804804388,68.0,2,0.0001934538617838365
C714,0.0028653295128939827,0.0028653295128939827,0.0,0.0020851880872018794,0.26665113642540433,0.0,195.3,0.0005347799015001952,38.0,3,0.0003528217711488922
C8310,0.0014326647564469914,0.0028653295128939827,0.0011860079834575521,6.691461021635468e-19,0.0014326647564469914,0.0011860079834575524,1.0,0.0008825842306310246,59.5,2,0.0002692851664626539
N2889,0.0028653295128939827,0.0028653295128939827,0.0,0.009016374342696093,0.3151642195418777,0.0,232.5333333333359,0.00040048843699441153,124.5,3,0.00041780961428434593
I87312,0.0014326647564469914,0.0014326647564469914,0.0,0.0005260391967796324,0.21015435570477192,0.0,153.96666666666536,0.0004413230031641683,57.0,3,9.310491549764196e-05
C9001,0.0014326647564469914,0.0014326647564469914,0.0,0.002255721913820867,0.26099275687261064,0.0,187.79999999999984,0.0004358183265769285,28.0,2,0.0002207754417720078
Z1231,0.06017191977077364,0.06446991404011461,0.013185627198976516,0.12322630042465456,0.36824202597669986,0.01326346136727086,281.0833333333332,0.006004057845462555,36.68888888888889,17,0.005763143396513983
R9431,0.03581661891117478,0.040114613180515755,0.002171116170732449,0.0949087517532783,0.35989125581921805,0.002168205948704907,270.0000000000009,0.0035550686359715647,51.0,18,0.005432304959919377
F329,0.0028653295128939827,0.007163323782234957,1.4266569637931961e-05,0.006328944542985994,0.26421662014225084,1.0098910504398288e-05,192.7166666666666,0.0005709629752529091,48.4,5,0.0005169510577853089
N184,0.011461318051575931,0.012893982808022923,0.00012542374460356432,0.02681124125952706,0.2931891219933677,0.00011885136968970027,218.3500000000013,0.0009477648977248142,53.0,10,0.0008879732710031645
D631,0.0057306590257879654,0.010028653295128939,0.0002204483313616606,0.013498597832450106,0.3149624498750775,0.0001636977630423267,232.83333333333587,0.000852132422887891,51.57142857142857,5,0.0013177796542263801
M899,0.0028653295128939827,0.0014326647564469914,0.0,0.0029099044018984833,0.2698690876055244,0.0,197.20000000000022,0.00048214260800103447,68.0,3,0.000386907723567673
Z466,0.0028653295128939827,0.0028653295128939827,0.0,0.0060436047385290445,0.282255505854774,0.0,205.56666666666746,0.0006335327236596353,56.0,4,0.00024746503010894023
Z4822,0.0028653295128939827,0.0014326647564469914,0.0,0.00838881558124145,0.3137572364189229,0.0,231.41666666666913,0.001003207685302593,10.0,3,7.637043192044761e-05
F411,0.07020057306590258,0.0659025787965616,0.020130152906065697,0.1190368892494335,0.3601547194032731,0.02039269990062105,278.7500000000004,0.01056887783570274,31.608695652173914,17,0.008955076985334537
Z0000,0.03151862464183381,0.027220630372492834,0.0011383220979229898,0.09647573082672217,0.37186042834835303,0.0012552519479217521,276.16666666666663,0.002413306166457897,72.0,18,0.003782823579285396
Z0001,0.0014326647564469914,0.0,0.0,0.004615810440978561,0.25524915329068426,0.0,187.24999999999926,0.00032574173020686725,0.0,2,-0.0
Z452,0.012893982808022923,0.007163323782234957,0.0012276582973790146,0.022843918179845105,0.35115727816193504,0.0012879816255657469,259.0833333333353,0.0019311834130933206,106.4,6,0.0029268343778104233
L89892,0.0,0.0014326647564469914,0.0,-1.6970384197385988e-18,0.0,0.0,0.0,0.00025548939263151077,0.0,2,-0.0
C50811,0.0057306590257879654,0.007163323782234957,0.0,0.007560919427560113,0.2899065095491285,0.0,216.03333333333444,0.0011698862884327464,58.0,6,0.0019944514990702937
L89322,0.0,0.0014326647564469914,0.0,-1.3829540637430927e-18,0.0,0.0,0.0,0.00025548939263151077,111.0,2,0.00010854787365209205
Z1211,0.008595988538681949,0.010028653295128939,0.0012055890693834683,0.03152203547505465,0.3240917962482681,0.0012055890693834683,240.50000000000261,0.0009438213245772849,80.42857142857143,8,0.0019034361711223653
Z01812,0.0057306590257879654,0.0028653295128939827,0.0,0.01664677483815407,0.3230278047963697,0.0,238.7500000000027,0.0005955360123614371,14.5,5,0.00010143985338995669
C3410,0.0,0.0014326647564469914,0.0,-2.6065691532707082e-18,0.0,0.0,0.0,0.00025548939263151077,10.0,2,5.285822606066615e-05
M25562,0.0028653295128939827,0.0028653295128939827,0.0,0.012429196402466872,0.3167877312974057,0.0,233.95000000000263,0.0005102106086278313,160.5,4,0.0005624037672730323
R300,0.007163323782234957,0.0028653295128939827,0.0,0.023844669267833997,0.2992526439810651,0.0,220.78333333333495,0.0008605630259313573,88.5,6,0.0005974775887629748
R8279,0.0028653295128939827,0.0014326647564469914,0.0,0.009351483310351287,0.286196245901612,0.0,209.15000000000086,0.00042936907138784786,111.0,3,0.00013025744838251056
Z4509,0.044412607449856735,0.045845272206303724,0.009304500885195846,0.09409492722806319,0.36388413217815907,0.009122940769121185,274.58333333333377,0.005169521374606422,43.65625,16,0.005332017982846839
Z08,0.025787965616045846,0.024355300859598854,0.0025397509829632064,0.03013872992830403,0.3570183938351749,0.0025115831249288116,266.0000000000013,0.0029384445307444025,49.0,8,0.003460076068567026
F330,0.015759312320916905,0.015759312320916905,0.0015240320016193642,0.029579025930458778,0.3315170799898053,0.0014815808612032083,247.08333333333584,0.0019120970684346032,47.90909090909091,8,0.001358384061534924
E782,0.02148997134670487,0.017191977077363897,0.00012534046624185113,0.06543202039189779,0.33650570910045896,0.00013616932897278085,252.08333333333567,0.0017735294188431926,73.66666666666667,12,0.002038083897348513
Z01810,0.01862464183381089,0.02148997134670487,0.003634148046023819,0.04504314875055554,0.35419103434475957,0.0034804498841739958,262.25000000000165,0.0024814443511455312,59.53333333333333,9,0.0055561760059822515
I739,0.008595988538681949,0.010028653295128939,9.576262719171109e-05,0.028260514613952906,0.3238784375937268,7.509437492799236e-05,240.25000000000264,0.001017255794021699,69.28571428571429,8,0.0020361600641313317
L97512,0.0014326647564469914,0.0,0.0,-6.498413610277843e-19,0.0014326647564469914,0.0,1.0,0.00047265537636829573,0.0,2,-0.0
E559,0.0014326647564469914,0.0028653295128939827,0.0,0.005857006037848187,0.282255505854774,0.0,205.23333333333412,0.00032761369416708534,65.0,4,0.00017037407184125538
Z23,0.04297994269340974,0.050143266475644696,0.005138507687918933,0.10353648910990024,0.3761248828018892,0.004962557693106044,280.99999999999943,0.004513800379542156,49.285714285714285,18,0.006656527601235259
R0989,0.0,0.0028653295128939827,0.0,9.894144604184994e-19,0.0,0.0,0.0,0.00025548939263151077,105.0,3,0.0002809630093807171
F331,0.04154727793696275,0.04154727793696275,0.010719749681980476,0.07593684002058623,0.350906809347269,0.010817365664790917,266.08333333333496,0.0076664769264768225,35.793103448275865,14,0.00805639705676009
C50411,0.0057306590257879654,0.007163323782234957,1.4388311757717273e-06,0.007560919427560119,0.2899065095491285,1.3703154054968832e-06,216.03333333333444,0.0015470172990875528,54.4,5,0.002468183058267082
M79672,0.0,0.0014326647564469914,0.0,2.2313456551535118e-18,0.0,0.0,0.0,0.00025548939263151077,118.0,2,0.0001450198552962479
R419,0.0057306590257879654,0.0057306590257879654,5.327058527930618e-05,0.009451616451703735,0.3133575456718924,5.846942014886863e-05,231.95000000000246,0.0005637078889539467,74.0,4,0.000699399130141935
